#lambda lambda_nm X1.0 X1.1 X1.2 X1.3 X1.5 X1.7 X2.0 X2.5 X3.0
1.8927431799999999 1892.74318 2358.4 2387.04 2415.79 2639.39 2658.59 2678.28 2841.62 2962.53 3047.89
1.89463687 1894.63687 1808.58 1869.81 1930.14 2045.69 2111.93 2176.31 2324.51 2482.8 2606.68
1.89653246 1896.53246 1363.28 1421.82 1480.13 1668.94 1739.31 1809.16 2022.86 2242.64 2418.01
1.89842994 1898.42994 2824.93 2844.97 2865.15 3073.78 3085.5 3097.6 3235.53 3331.04 3397.0
1.90032932 1900.32932 3258.8 3267.7 3276.74 3422.17 3426.95 3432.02 3517.88 3574.62 3613.64
1.9022306 1902.2306 2484.07 2530.53 2576.94 2769.77 2808.53 2847.4 3024.08 3175.76 3287.52
1.90413378 1904.13378 4374.21 4162.62 3973.84 4028.2 3723.5 3505.94 3458.51 3410.94 3445.91
1.9060388600000002 1906.03886 3672.96 3676.36 3679.84 3803.67 3804.54 3805.53 3871.34 3911.26 3938.01
1.90794586 1907.94586 2025.23 2090.57 2155.78 2361.39 2430.71 2499.78 2721.01 2938.27 3107.03
1.90985476 1909.85476 2341.84 2406.19 2470.49 2650.99 2716.36 2781.68 2979.98 3175.57 3326.53
1.91176557 1911.76557 3038.82 3077.19 3115.62 3356.77 3384.46 3412.47 3597.76 3739.89 3840.7
1.91367829 1913.67829 3584.89 3604.33 3623.91 3832.05 3842.9 3854.08 3988.25 4079.65 4142.27
1.9155929200000001 1915.59292 2754.1 2815.43 2876.76 3077.43 3136.01 3194.67 3394.61 3581.03 3722.21
1.9175094799999999 1917.50948 1925.29 2009.3 2093.13 2192.06 2297.29 2402.01 2579.97 2805.85 2992.47
1.91942794 1919.42794 6902.26 6778.41 6632.42 6517.19 6121.92 5744.43 5298.84 4720.13 4381.17
1.92134833 1921.34833 3290.68 3352.66 3414.68 3543.46 3604.94 3666.53 3817.06 3971.99 4091.0
1.92327064 1923.27064 2044.78 2138.61 2232.27 2302.06 2420.17 2537.75 2715.06 2956.36 3158.03
1.9251948700000001 1925.19487 28878.0 30264.6 31465.9 32404.9 33926.3 34912.3 35507.9 34931.2 33085.1
1.9271210300000001 1927.12103 2795.86 2881.49 2967.06 3119.28 3214.55 3309.66 3511.97 3737.81 3915.87
1.92904912 1929.04912 2474.24 2570.11 2665.84 2793.05 2906.35 3019.28 3229.85 3483.96 3689.11
1.9309791299999999 1930.97913 3358.85 3426.52 3494.21 3767.23 3829.83 3892.56 4138.42 4355.9 4517.31
1.93291108 1932.91108 1785.85 1882.9 1979.75 2098.28 2230.72 2362.61 2579.03 2863.19 3100.8
1.93484495 1934.84495 11005.8 11844.8 12653.3 13344.2 14742.3 16023.8 17662.7 19866.7 21441.8
1.9367807700000002 1936.78077 2206.64 2312.03 2417.26 2545.94 2681.07 2815.76 3048.34 3344.16 3589.51
1.93871852 1938.71852 3094.21 3192.84 3291.4 3489.11 3598.82 3708.39 3954.87 4221.53 4430.19
1.9406582 1940.6582 3584.23 3539.03 3519.81 3539.68 3516.58 3547.63 3669.22 3875.93 4075.13
1.94259983 1942.59983 1110.99 1190.71 1270.27 1331.81 1457.01 1581.63 1745.01 1992.47 2208.46
1.9445434 1944.5434 2680.29 2787.68 2894.97 3099.33 3228.8 3357.99 3633.61 3947.83 4200.44
1.94648892 1946.48892 1541.52 1635.91 1730.13 1850.41 1987.52 2124.12 2348.9 2652.5 2912.94
1.9484363800000002 1948.43638 2078.49 2184.85 2291.08 2460.84 2602.53 2743.81 3014.97 3351.82 3634.21
1.9503857900000001 1950.38579 1630.04 1722.78 1815.15 1965.95 2100.04 2233.14 2473.93 2781.21 3041.71
1.95233715 1952.33715 5490.97 5830.83 6150.12 6454.86 6949.22 7377.58 7909.26 8510.84 8852.29
1.95429047 1954.29047 2328.66 2422.57 2516.57 2730.72 2849.12 2968.08 3254.24 3583.99 3861.01
1.9562457400000002 1956.24574 7528.82 7713.48 7863.24 8198.18 8291.14 8314.0 8448.01 8341.92 8126.98
1.9582029600000002 1958.20296 2716.91 2815.69 2913.37 3202.2 3319.63 3434.75 3759.09 4098.26 4373.34
1.96016214 1960.16214 4107.55 4272.67 4419.74 4566.75 4727.72 4845.4 4970.16 5020.41 4986.15
1.96212329 1962.12329 3450.94 3705.06 3953.39 4174.33 4591.22 4985.54 5511.5 6250.11 6833.71
1.9640863899999998 1964.08639 10170.5 10899.0 11594.9 12320.0 13486.9 14534.2 15946.7 17691.7 18831.4
1.9660514599999999 1966.05146 1485.85 1577.82 1669.69 1756.78 1894.62 2032.1 2222.88 2498.78 2738.18
1.96801849 1968.01849 4691.13 5005.87 5303.32 5550.35 6022.09 6434.91 6919.02 7484.32 7794.73
1.9699875 1969.9875 13116.2 13867.3 14547.9 15142.2 16172.7 16997.2 17887.8 18727.7 18982.4
1.9719584700000001 1971.95847 1504.97 1611.9 1718.74 1750.35 1916.16 2081.63 2250.26 2532.31 2776.58
1.9739314099999998 1973.93141 3678.88 3958.4 4226.99 4476.96 4937.82 5359.8 5903.2 6630.19 7158.33
1.97590633 1975.90633 6949.19 7591.38 8223.33 8842.05 10044.0 11200.2 12834.6 15309.5 17448.8
1.97788323 1977.88323 18349.7 20075.0 21775.7 23449.7 26714.3 29865.4 34365.2 41234.0 47259.9
1.9798621 1979.8621 1481.62 1592.99 1704.29 1737.41 1914.18 2090.68 2262.67 2555.14 2804.31
1.9818429499999999 1981.84295 233.384 254.328 275.245 299.484 340.333 381.061 443.17 541.051 634.604
1.98382579 1983.82579 6687.35 7314.66 7932.96 8533.39 9718.65 10862.6 12484.5 14964.3 17138.2
1.9858106 1985.8106 345.802 377.087 408.346 425.512 483.319 541.011 606.778 720.442 824.91
1.98779741 1987.79741 891.292 967.272 1043.21 1039.22 1167.04 1294.69 1391.76 1583.27 1750.43
1.9897862 1989.7862 1413.77 1539.4 1664.44 1725.88 1949.63 2170.56 2421.9 2843.41 3219.3
1.99177698 1991.77698 1045.11 1143.38 1240.59 1337.51 1525.62 1708.65 1972.21 2382.37 2751.87
1.99376975 1993.76975 482.814 526.304 569.775 567.56 643.599 719.549 783.997 910.868 1027.14
1.99576452 1995.76452 594.464 645.571 696.658 750.915 843.536 936.059 1069.69 1276.31 1467.2
1.99776128 1997.76128 1703.42 1815.98 1928.53 2095.67 2272.3 2448.82 2744.6 3146.62 3498.01
1.99976004 1999.76004 6213.21 6566.28 6898.64 7303.7 7789.11 8207.15 8807.72 9424.46 9761.41
2.0017608 2001.7608 34571.8 36357.0 37937.8 39618.0 41759.6 43276.7 44865.0 45195.8 43801.9
2.0037635700000003 2003.7635700000003 14438.0 14895.4 15273.2 15989.9 16298.9 16404.6 16644.8 16189.1 15389.9
2.00576833 2005.7683299999999 4266.7 4391.4 4514.72 5057.02 5187.91 5317.87 5882.79 6440.57 6908.05
2.0077751 2007.7750999999998 5163.06 5270.35 5359.77 5649.16 5684.54 5697.01 5898.09 6027.74 6158.14
2.00978388 2009.7838800000002 2318.34 2444.73 2569.67 2845.61 3026.59 3203.94 3601.49 4085.53 4504.17
2.01179467 2011.79467 3879.03 4006.88 4132.69 4493.67 4637.08 4780.04 5222.08 5709.9 6135.55
2.01380747 2013.8074700000002 3667.48 3825.99 3984.41 4305.39 4507.38 4709.48 5172.42 5725.13 6200.09
2.01582229 2015.82229 3782.19 3949.95 4117.39 4475.4 4691.92 4907.25 5415.68 6015.36 6526.81
2.01783912 2017.83912 3405.0 3574.93 3742.33 4069.81 4296.15 4516.15 4993.9 5562.69 6043.74
2.01985797 2019.8579699999998 7699.35 8055.63 8389.32 8768.19 9255.11 9686.75 10310.5 11032.0 11497.7
2.0218788400000003 2021.8788400000003 1853.54 1982.81 2112.07 2241.08 2444.91 2648.64 2948.43 3389.41 3780.47
2.02390173 2023.90173 1874.4 2013.14 2151.42 2287.79 2514.86 2740.08 3061.75 3537.58 3957.06
2.02592664 2025.9266399999997 840.854 911.401 981.934 1052.8 1177.81 1302.74 1483.99 1764.64 2024.38
2.02795358 2027.95358 29146.9 31380.3 33501.4 35534.9 39229.9 42520.7 46775.0 52179.7 55778.4
2.02998255 2029.9825500000002 420.858 458.699 496.528 539.122 610.866 682.557 793.88 968.798 1136.52
2.03201355 2032.01355 320.398 349.353 378.207 410.547 466.206 521.416 606.903 743.543 873.069
2.03404658 2034.04658 13911.5 15229.5 16530.7 17817.7 20326.3 22755.8 26245.3 31611.3 36369.8
2.03608164 2036.0816399999999 183.256 199.452 215.641 234.599 266.196 297.761 347.993 428.909 508.023
2.03811874 2038.11874 228.21 248.71 269.203 291.335 331.058 370.746 431.114 528.589 623.639
2.0401578799999998 2040.1578799999997 441.321 480.873 520.413 566.495 641.481 716.405 833.256 1017.02 1195.05
2.0421990599999997 2042.1990599999997 38792.4 42396.6 45940.5 49427.4 56197.5 62699.8 71943.2 85926.8 98027.6
2.0442422799999997 2044.2422799999997 373.046 406.461 439.866 482.165 546.154 610.093 715.089 879.783 1039.81
2.0462875400000002 2046.2875400000003 327.007 356.431 385.846 418.854 475.174 531.449 618.381 756.686 889.92
2.0483348500000003 2048.33485 867.491 940.198 1012.89 1096.8 1227.09 1357.29 1554.5 1855.19 2132.55
2.0503842100000003 2050.38421 8462.86 8844.91 9173.47 9465.36 9861.19 10113.7 10293.7 10168.2 9776.41
2.0524356200000002 2052.43562 2464.35 2632.62 2800.87 2970.48 3235.26 3499.92 3876.66 4430.55 4919.34
2.0544890799999997 2054.48908 2505.38 2676.57 2847.74 3014.51 3281.89 3549.13 3933.2 4500.02 5003.56
2.0565446 2056.5446 27904.7 30009.2 32014.5 33943.4 37395.8 40489.3 44509.7 49618.6 53070.8
2.05860217 2058.60217 1577.07 1699.11 1821.12 1938.06 2144.38 2350.53 2635.58 3071.63 3464.19
2.0606617999999997 2060.6618 912.131 989.555 1066.97 1143.7 1283.0 1422.23 1619.34 1928.28 2213.43
2.0627235 2062.7235 1991.8 2141.92 2292.03 2401.69 2648.84 2895.86 3203.96 3688.84 4120.12
2.0647872499999997 2064.78725 2080.74 2237.31 2393.87 2495.92 2750.69 3005.32 3317.96 3815.32 4259.31
2.06685307 2066.85307 2541.32 2669.83 2803.66 2857.39 3082.39 3322.77 3600.27 4085.49 4530.93
2.06892096 2068.92096 2272.24 2443.44 2614.62 2726.63 3006.02 3285.28 3625.36 4166.35 4648.1
2.0709909200000003 2070.99092 1864.48 2011.66 2158.83 2280.97 2529.77 2778.45 3105.27 3616.17 4076.21
2.07306294 2073.06294 17936.1 19605.3 21250.1 22862.7 26001.3 29029.6 33337.4 39900.0 45638.2
2.07513704 2075.13704 1106.5 1200.34 1294.16 1408.74 1577.99 1747.15 2011.38 2412.46 2784.37
2.07721322 2077.21322 753.756 821.076 888.383 971.297 1097.48 1223.59 1425.44 1738.69 2037.0
2.0792914700000003 2079.29147 378.264 412.943 447.613 485.978 552.838 619.652 722.455 887.132 1046.23
2.0813718 2081.3718 308.05 336.327 364.596 396.796 451.866 506.895 593.318 732.237 867.97
2.0834542099999998 2083.45421 423.848 462.602 501.347 547.377 622.051 696.673 815.605 1004.41 1187.71
2.08553871 2085.53871 4222.07 4614.18 5000.7 5390.59 6129.44 6843.3 7873.46 9443.99 10829.7
2.08762529 2087.62529 390.051 425.998 461.937 501.293 570.8 640.261 746.651 917.663 1083.07
2.08971396 2089.71396 321.881 351.667 381.446 413.206 471.247 529.249 617.366 760.289 899.157
2.0918047200000003 2091.80472 7869.65 8612.48 9345.4 10070.5 11482.1 12847.8 14808.4 17820.0 20485.5
2.09389757 2093.89757 329.962 360.718 391.467 423.022 483.028 542.998 632.492 778.398 920.021
2.09599252 2095.99252 147.958 161.221 174.479 188.355 214.622 240.869 280.786 346.349 410.911
2.09808956 2098.08956 366.595 401.025 435.449 469.106 536.257 603.369 701.237 861.547 1016.59
2.1001887000000004 2100.1887 432.123 472.707 513.012 553.4 632.161 709.567 823.103 1003.66 1172.03
2.10228993 2102.28993 1288.47 1411.73 1534.03 1651.89 1889.5 2122.37 2455.75 2982.67 3465.03
2.1043932799999996 2104.39328 1127.33 1234.88 1341.42 1447.12 1654.49 1856.87 2151.03 2611.48 3030.05
2.1064987200000003 2106.49872 4460.38 4885.64 5306.0 5722.32 6536.27 7326.73 8465.43 10229.9 11808.8
2.10860627 2108.60627 801.959 876.31 949.65 1022.12 1163.27 1299.81 1495.94 1797.76 2065.99
2.11071594 2110.71594 9982.08 10933.9 11874.4 12803.9 14623.6 16389.7 18931.9 22865.9 26379.1
2.11282771 2112.82771 220.687 241.131 261.57 281.375 321.644 361.888 421.035 518.25 612.866
2.11494159 2114.94159 2939.58 3218.64 3494.35 3766.68 4299.9 4817.23 5562.06 6713.66 7740.66
2.11705759 2117.05759 10737.6 11768.9 12789.4 13796.6 15776.6 17703.1 20481.7 24803.4 28687.5
2.11917571 2119.17571 387.724 424.402 461.075 494.69 566.192 637.655 738.217 904.331 1064.23
2.12129594 2121.29594 113.453 123.417 133.377 143.684 163.537 183.375 213.01 262.083 310.408
2.1234183 2123.4183 4429.69 4856.74 5279.75 5698.21 6521.56 7324.66 8486.57 10303.8 11948.7
2.1255427800000004 2125.54278 11699.7 12827.0 13943.0 15048.1 17217.9 19331.7 22388.8 27155.8 31455.1
2.12766939 2127.66939 750.322 820.209 889.358 953.334 1086.42 1216.28 1397.93 1683.54 1941.47
2.12979812 2129.79812 46.616 49.9564 53.2945 56.9625 63.6758 70.3812 80.6963 97.9109 115.079
2.13192898 2131.92898 5002.35 5483.85 5960.59 6432.99 7360.1 8263.42 9570.5 11609.4 13449.2
2.13406198 2134.06198 38.0188 40.5051 42.9892 45.9467 50.9784 56.0033 63.8399 76.5427 89.2037
2.13619711 2136.19711 122.532 133.45 144.366 155.333 177.084 198.821 230.996 284.257 336.609
2.13833437 2138.33437 56.1957 60.5042 64.8103 69.5637 78.2276 86.8828 100.093 122.34 144.106
2.1404737799999998 2140.47378 50.1605 53.8709 57.5788 61.7699 69.2472 76.7165 88.3864 107.144 125.681
2.14261532 2142.61532 57.2893 61.7075 66.123 70.7592 79.5993 88.4302 101.735 123.882 145.886
2.14475901 2144.75901 50.2992 54.0338 57.7661 61.645 69.1186 76.5841 87.7986 106.538 125.232
2.1469048400000004 2146.90484 73.8966 79.9829 86.0663 93.3879 105.701 118.003 137.258 168.478 199.262
2.14905282 2149.05282 159.476 174.013 188.547 203.656 232.58 261.484 305.011 376.699 447.316
2.15120295 2151.20295 32571.2 35708.5 38813.9 41885.2 47919.0 53795.3 62289.5 75525.8 87452.3
2.1533552300000003 2153.35523 12952.2 14193.7 15421.8 16636.4 19018.2 21334.8 24678.9 29875.7 34543.7
2.1555096600000003 2155.50966 345.747 378.11 410.259 442.749 505.771 567.76 659.025 804.885 942.319
2.15766625 2157.66625 5016.92 5498.89 5975.92 6447.87 7374.67 8277.15 9582.2 11615.7 13448.2
2.15982499 2159.82499 286.87 313.978 341.082 369.07 422.823 476.546 556.336 687.647 817.3
2.1619859000000003 2161.9859 389.427 426.21 462.818 501.044 573.079 644.247 750.801 921.472 1089.96
2.16414896 2164.14896 2225.9 2436.46 2644.89 2839.34 3240.32 3631.52 4179.1 5037.38 5815.75
2.16631419 2166.31419 189.875 207.531 225.184 245.19 280.456 315.7 370.355 458.898 548.632
2.16848159 2168.48159 498.746 546.572 594.332 637.101 730.398 823.353 953.166 1167.05 1370.86
2.17065116 2170.65116 7026.94 7704.3 8375.05 9039.56 10344.4 11616.1 13456.7 16325.6 18918.2
2.1728229000000003 2172.8229 267.311 292.41 317.504 344.366 394.104 443.812 518.969 641.846 762.523
2.17499681 2174.99681 348.614 381.865 415.1 447.384 513.03 578.588 673.625 831.199 983.808
2.17717289 2177.17289 310.511 339.934 369.31 397.903 455.911 513.7 597.575 735.174 868.231
2.17935115 2179.35115 22566.2 24745.9 26904.7 29041.0 33241.5 37337.6 43268.5 52534.8 60914.6
2.18153159 2181.53159 48.3678 51.9705 55.5709 59.8751 67.1731 74.4633 87.1228 112.261 132.837
2.1837142199999997 2183.71422 989.567 1084.36 1179.14 1259.39 1441.71 1623.95 1878.81 2299.38 2695.33
2.18589902 2185.89902 753.952 826.752 899.545 942.061 1080.83 1219.53 1391.91 1678.62 1946.35
2.18808601 2188.08601 9517.8 10436.3 11346.2 12244.7 14015.3 15742.8 18243.3 22154.9 25699.9
2.19027519 2190.27519 343.797 376.571 409.313 439.989 504.479 568.802 661.375 813.537 960.099
2.19246657 2192.46657 45.6075 48.9387 52.2675 57.3884 64.3103 71.2244 84.9698 104.453 123.976
2.1946601300000004 2194.66013 26937.3 29537.3 32112.1 34655.6 39663.0 44544.6 51585.9 62592.9 72537.0
2.1968558899999997 2196.85589 281.705 308.471 335.232 366.32 420.129 473.91 563.454 700.656 835.748
2.19905384 2199.05384 1581.02 1728.69 1876.34 2039.66 2321.27 2602.75 3040.09 3720.06 4370.83
2.20125399 2201.25399 949.658 1037.83 1125.99 1241.38 1411.97 1582.45 1868.2 2312.86 2747.73
2.2034563499999997 2203.45635 592.253 648.694 705.119 771.141 882.522 993.812 1174.53 1456.85 1736.51
2.20566091 2205.66091 8922.74 9769.82 10606.9 11421.0 13034.7 14601.5 16844.3 20304.6 23386.2
2.20786767 2207.86767 324.041 355.059 386.072 419.399 481.352 543.274 636.962 789.951 940.735
2.21007664 2210.07664 193.649 211.727 229.801 249.881 286.155 322.409 378.034 468.831 558.447
2.21228783 2212.28783 20870.5 22883.7 24877.1 26850.2 30726.5 34503.6 39966.0 48489.9 56181.4
2.2145012200000003 2214.50122 314.291 344.321 374.345 405.281 465.074 524.832 613.115 764.567 907.888
2.2167168299999997 2216.71683 714.754 783.372 851.982 915.144 1048.6 1182.0 1369.05 1685.56 1982.45
2.21893466 2218.93466 220.417 241.147 261.872 284.98 326.544 368.084 432.209 538.129 642.275
2.2211547 2221.1547 427.052 467.678 508.297 552.827 633.068 713.266 836.112 1037.11 1232.61
2.22337697 2223.37697 215.242 235.454 255.661 278.521 319.088 359.631 422.805 525.927 627.231
2.22560145 2225.60145 5888.45 6442.42 6988.89 7526.31 8577.42 9594.38 11048.6 13285.2 15265.0
2.2278281699999996 2227.82817 395.553 433.33 471.101 512.268 587.195 662.082 777.541 967.19 1152.4
2.23005711 2230.05711 230.816 252.524 274.221 299.232 342.753 386.222 452.481 561.919 669.585
2.23228828 2232.28828 13024.7 14267.7 15496.7 16713.0 19090.1 21399.8 24730.1 29894.8 34516.4
2.2345216900000002 2234.52169 438.01 479.956 521.894 566.449 649.474 732.452 857.84 1062.46 1263.12
2.23675733 2236.75733 722.913 792.152 861.383 941.376 1077.96 1214.48 1426.83 1769.54 2105.57
2.2389951999999997 2238.9952 411.815 451.223 490.626 537.121 615.815 694.469 818.273 1018.5 1214.15
2.24123532 2241.23532 707.953 775.714 843.466 923.246 1057.1 1190.88 1400.33 1737.04 2065.56
2.24347768 2243.47768 902.258 988.469 1074.67 1175.57 1344.98 1514.31 1779.8 2206.28 2621.56
2.24572228 2245.72228 3268.04 3554.09 3832.99 4118.19 4639.23 5131.87 5832.37 6854.71 7713.97
2.24796912 2247.96912 976.746 1069.93 1163.1 1267.07 1449.19 1631.22 1913.9 2363.76 2799.54
2.25021821 2250.21821 815.733 893.807 971.872 1062.25 1215.94 1369.55 1612.26 2001.4 2382.67
2.25246956 2252.46956 6548.22 7170.7 7786.02 8401.5 9591.48 10747.7 12423.6 15022.3 17357.5
2.25472315 2254.72315 1199.57 1313.32 1427.05 1558.22 1779.41 2000.5 2347.26 2899.83 3436.6
2.2569790100000002 2256.97901 1474.68 1613.41 1752.13 1922.07 2190.86 2459.54 2889.05 3570.9 4232.54
2.25923711 2259.23711 791.981 867.801 943.612 1032.77 1182.28 1331.72 1565.7 1946.33 2319.17
2.26149748 2261.49748 2195.25 2397.21 2599.15 2845.07 3229.11 3612.98 4221.48 5177.37 6094.64
2.26376011 2263.76011 1485.79 1625.97 1766.13 1923.48 2194.32 2465.05 2881.69 3545.15 4185.52
2.266025 2266.025 634.194 695.27 756.337 825.286 946.321 1067.3 1257.86 1565.89 1867.81
2.26829216 2268.29216 3225.65 3503.96 3778.74 4110.3 4625.59 5130.18 5918.35 7124.66 8254.9
2.27056159 2270.56159 1078.81 1181.73 1284.63 1401.0 1602.22 1803.35 2109.07 2602.51 3082.24
2.27283328 2272.83328 1445.87 1582.87 1719.86 1877.22 2143.09 2408.85 2822.23 3481.62 4120.44
2.27510725 2275.10725 4672.19 5109.41 5543.98 6012.75 6845.08 7664.7 8887.62 10794.8 12553.1
2.2773835 2277.3835 1524.21 1668.23 1812.24 1976.61 2255.48 2534.24 2966.06 3655.46 4321.81
2.2796620200000004 2279.66202 881.435 966.269 1051.09 1145.92 1313.19 1480.38 1737.62 2149.97 2551.67
2.2819428200000003 2281.94282 2546.45 2780.61 3014.74 3275.17 3718.49 4161.62 4832.64 5888.72 6889.06
2.28422591 2284.22591 2151.72 2352.84 2553.94 2774.15 3158.8 3543.29 4123.6 5048.57 5930.23
2.28651128 2286.51128 1098.3 1203.78 1309.25 1426.09 1633.02 1839.85 2158.8 2671.23 3170.65
2.28879893 2288.79893 2172.35 2375.13 2577.89 2802.76 3190.43 3577.94 4166.52 5104.3 5997.82
2.29108887 2291.08887 2270.73 2484.37 2697.99 2959.4 3372.58 3785.58 4441.81 5481.93 6485.69
2.29338111 2293.38111 2587.35 2825.87 3063.37 3351.71 3805.98 4256.1 4973.41 6099.21 7166.27
2.29567564 2295.67564 3878.81 4231.21 4583.57 5053.05 5717.76 6382.21 7487.29 9211.13 10851.7
2.29797246 2297.97246 3165.15 3452.96 3738.83 4079.94 4622.68 5157.99 6002.4 7307.81 8534.31
2.30027158 2300.27158 2966.71 3237.57 3508.41 3873.15 4387.97 4902.58 5764.75 7105.03 8398.81
2.30257301 2302.57301 2120.65 2319.7 2518.72 2770.83 3155.8 3540.6 4170.56 5163.48 6131.06
2.30487673 2304.87673 2826.19 3085.92 3345.62 3685.52 4180.88 4676.04 5493.81 6765.94 7994.74
2.3071827600000003 2307.18276 2376.52 2598.68 2820.82 3062.4 3486.99 3911.4 4550.69 5569.48 6543.78
2.3094911000000002 2309.4911 1136.29 1245.85 1355.4 1483.57 1700.08 1916.49 2252.18 2795.93 3327.89
2.31180174 2311.80174 639.101 701.194 763.28 828.225 951.53 1074.78 1257.88 1562.73 1858.26
2.3141147 2314.1147 256.011 280.486 304.958 341.019 391.603 442.164 526.873 660.924 791.136
2.31642997 2316.42997 7440.15 8065.15 8690.11 9686.36 10819.1 11951.3 13999.9 16997.3 19817.9
2.31874756 2318.74756 6207.6 6744.37 7281.09 8150.5 9139.82 10128.8 11957.2 14669.3 17266.4
2.32106747 2321.06747 5048.98 5516.41 5983.56 6400.06 7268.23 8135.1 9320.48 11254.7 13054.9
2.3233897000000003 2323.3897 4407.13 4823.05 5238.94 5692.81 6488.75 7284.38 8503.16 10445.2 12282.8
2.32571425 2325.71425 2078.65 2276.71 2474.54 2711.84 3098.36 3483.72 4098.01 5073.89 6018.51
2.32804113 2328.04113 2689.48 2944.56 3199.62 3438.71 3926.66 4414.42 5099.83 6218.4 7301.69
2.33037033 2330.37033 1844.3 2022.06 2199.81 2399.52 2748.29 3096.91 3636.13 4510.13 5376.3
2.3327018699999997 2332.70187 2600.79 2846.6 3092.4 3388.42 3864.28 4339.95 5099.79 6309.18 7488.05
2.33503574 2335.03574 3637.22 3976.11 4314.98 4742.34 5392.12 6041.65 7103.81 8773.24 10390.3
2.33737194 2337.37194 2616.93 2865.44 3113.93 3408.59 3890.87 4372.95 5136.53 6364.75 7559.64
2.3397104800000004 2339.71048 7941.94 8645.53 9349.08 10290.8 11593.5 12895.7 15056.3 18378.0 21540.2
2.34205136 2342.05136 8143.3 8885.32 9627.29 10317.2 11680.2 13042.7 14936.0 17991.7 20855.6
2.3443945800000003 2344.39458 6337.66 6913.27 7488.83 8237.41 9318.55 10399.3 12203.1 14954.9 17589.7
2.34674015 2346.74015 5823.5 6352.17 6880.81 7602.49 8601.15 9599.41 11308.4 13912.6 16422.5
2.3490880699999996 2349.08807 8162.54 8891.08 9619.5 10466.2 11806.3 13145.7 15236.8 18444.7 21468.6
2.35143833 2351.43833 21247.7 22974.8 24701.8 26389.7 29332.0 32273.1 36422.9 42743.4 48431.9
2.3537909399999997 2353.79094 6260.65 6833.37 7405.98 8120.44 9204.22 10287.2 12017.7 14734.7 17312.7
2.3561459100000004 2356.14591 7618.5 8299.48 8980.41 9838.11 11107.6 12376.6 14401.9 17543.8 20512.9
2.35850324 2358.50324 9042.49 9845.66 10648.8 11600.6 13084.5 14567.9 16846.5 20462.1 23770.8
2.36086292 2360.86292 3334.06 3651.09 3968.1 4278.63 4888.11 5497.35 6372.93 7840.02 9212.22
2.36322496 2363.22496 6650.26 7284.72 7919.13 8363.38 9555.48 10747.1 12217.8 14695.8 17029.7
2.3655893700000004 2365.58937 3219.32 3525.65 3831.95 4188.15 4784.43 5380.49 6277.78 7725.73 9133.86
2.36795614 2367.95614 14221.4 15477.1 16732.8 18036.9 20311.2 22584.6 25828.0 30892.4 35538.0
2.37032528 2370.32528 27734.2 29761.5 31788.7 35154.1 38514.2 41873.1 47950.7 56362.1 63860.1
2.37269679 2372.69679 13922.7 15084.1 16245.3 18189.1 20283.2 22376.5 26290.0 31970.7 37279.9
2.37507068 2375.07068 4375.75 4789.79 5203.81 5731.48 6536.44 7341.09 8684.78 10768.7 12814.0
2.37744694 2377.44694 30103.6 32581.8 35059.9 35957.1 40056.5 44154.3 48695.9 56381.9 63324.8
2.37982557 2379.82557 9749.05 10645.0 11541.0 12608.2 14299.4 15989.8 18648.5 22871.8 26834.5
2.3822065899999996 2382.20659 11715.0 12793.6 13872.1 14363.4 16306.9 18249.7 20387.3 24142.9 27543.2
2.38458999 2384.58999 26626.1 28922.7 31219.2 31441.3 35307.4 39171.9 42720.0 49322.4 55226.4
2.38697577 2386.97577 28962.2 31381.3 33800.3 34106.3 38101.2 42094.5 45825.3 52625.2 58702.9
2.38936394 2389.36394 11216.9 12255.7 13294.5 13655.0 15516.8 17377.9 19413.5 23028.0 26387.4
2.3917545000000002 2391.7545 29019.7 31522.6 34025.3 33181.4 37286.5 41390.0 44279.8 50467.7 55995.7
2.3941474499999997 2394.14745 8355.53 9133.46 9911.34 10815.9 12296.2 13776.0 16045.8 19687.6 23115.4
2.39654279 2396.54279 27315.8 29669.4 32022.9 32645.1 36644.1 40641.5 44563.2 51570.3 57788.8
2.39894053 2398.94053 5156.84 5651.12 6145.37 6770.92 7741.94 8712.6 10238.5 12714.4 15112.5
2.40134067 2401.34067 12187.3 13322.8 14458.2 15337.0 17439.8 19541.9 22231.7 26663.1 30788.8
2.40374322 2403.74322 31785.3 34537.2 37288.9 36181.2 40695.9 45208.8 47805.0 53786.1 59018.7
2.4061481600000003 2406.14816 28786.5 31310.5 33834.3 34079.0 38366.6 42652.7 46612.7 53904.5 60489.3
2.4085555100000002 2408.55551 21208.7 23124.0 25039.1 25801.2 29180.0 32557.5 36136.8 42377.4 48058.6
2.41096527 2410.96527 34204.3 37171.0 40137.4 40670.7 45715.1 50757.7 55216.0 63371.7 70473.9
2.41337744 2413.37744 33753.2 36704.3 39655.1 39568.0 44534.8 49499.7 53705.4 61865.5 69140.9
2.41579203 2415.79203 69307.5 74608.2 79908.6 78052.0 86243.2 94431.4 99708.4 111006.0 120714.0
2.41820903 2418.20903 82013.4 87997.7 93981.7 92027.6 101073.0 110115.0 116136.0 128638.0 139272.0
2.42062845 2420.62845 25255.4 27550.5 29845.4 29326.9 33232.6 37136.8 39936.5 45849.5 51152.8
2.42305029 2423.05029 32679.7 35546.1 38412.3 39373.1 44321.2 49267.4 54071.8 62545.1 69936.8
