#Wavelength	Flux
#um	ph/s/m2
0.42	45534084816.0
0.42	45373183072.1
0.42	45791377053.4
0.42	46002793732.6
0.42	46007399285.7
0.42	46094759972.8
0.42	46057987189.5
0.42	46021210314.6
0.42	45156618040.4
0.42	42097960985.9
0.42	39845954587.1
0.42	41775162959.9
0.42	44594998263.3
0.42	45758945193.0
0.42	46094844131.7
0.42	46099459642.1
0.42	45482719249.0
0.42	44741576806.9
0.42	44580329552.7
0.42	44377613304.9
0.42	44630679138.4
0.42	45629798959.1
0.42	46214637524.2
0.42	46343617382.5
0.42	46348250528.2
0.42	46352885975.8
0.42	45942878176.3
0.42	44413116775.3
0.42	43007482172.6
0.42	44048712911.7
0.42	45629401358.7
0.42	45882885992.9
0.42	45265120258.9
0.42	45062190460.8
0.42	45647661565.1
0.42	46233245617.4
0.42	46279380549.5
0.42	46159475558.4
0.42	46039554115.5
0.42	45919599135.2
0.42	45176775180.6
0.42	43977020330.7
0.42	44064477679.1
0.42	45356478560.9
0.42	46067189203.0
0.42	46071791461.6
0.42	46034843811.7
0.42	46164108197.0
0.42	46251838572.5
0.42	45840865690.6
0.42	44598515350.6
0.42	43688469816.9
0.42	44191713678.3
0.42	44695046806.5
0.42	44782685216.7
0.42	44953504520.4
0.42	44458928241.5
0.42	43881066607.1
0.42	44343020891.7
0.42	44805086408.0
0.42	44684740614.7
0.42	44023452438.5
0.42	42779425569.4
0.42	42450751855.8
0.42	43703679353.8
0.42	43166899005.3
0.42	41218729598.2
0.42	42592650573.6
0.42	45261810191.3
0.42	46140845274.2
0.42	46187114354.0
0.42	46025125628.3
0.42	45654828517.9
0.42	45367770866.3
0.42	44872333458.6
0.42	44793489676.0
0.42	45339716263.1
0.42	45761013071.9
0.42	45932320844.5
0.42	46061955140.5
0.42	46066564045.5
0.42	46029483967.5
0.42	45992383366.0
0.42	45996985315.4
0.42	46085001028.3
0.42	46131313468.2
0.42	46052509283.3
0.42	45848513712.6
0.42	45686211193.5
0.42	45815952438.3
0.42	45987467136.1
0.42	45449510496.2
0.42	42365346213.4
0.42	37180872114.5
0.42	36625174625.5
0.42	40060838014.8
0.42	42925122018.8
0.42	45142697544.0
0.42	45940733712.4
0.42	46028868412.2
0.42	46075247576.3
0.42	46121630062.2
0.42	45959120257.5
0.42	45629430810.6
0.42	45341475485.1
0.42	44133995195.1
0.42	42006722907.1
0.42	42219937278.8
0.42	44147235757.1
0.42	45113285846.4
0.42	45619574539.6
0.42	45958682599.2
0.42	46088748065.7
0.42	46135190591.5
0.42	45972467105.2
0.42	45684220023.2
0.42	45479590231.4
0.42	45609666263.9
0.42	45572391253.5
0.42	44279531860.0
0.42	43195696334.8
0.42	44162806228.9
0.42	45213832066.3
0.42	45302097225.5
0.42	45097260391.5
0.42	45185525159.5
0.42	45566977635.8
0.42	45613417096.8
0.42	45659869602.5
0.42	45873901413.5
0.42	46046083289.1
0.42	46050689417.8
0.42	46097208229.5
0.42	46101813952.6
0.42	45896853515.1
0.42	44476195406.6
0.42	40749459982.9
0.42	39143517405.9
0.42	42267154582.2
0.42	44913345221.5
0.42	45714691432.4
0.42	45845099622.3
0.42	45891629017.7
0.42	45896228791.2
0.42	45900814285.3
0.42	45863440118.3
0.42	45658199626.8
0.42	45285049822.6
0.42	44869834414.6
0.42	44706409700.3
0.42	44207096959.4
0.42	44295493145.7
0.42	45265698076.2
0.42	45648179177.5
0.42	45316754243.2
0.42	45153271553.8
0.42	44947749859.4
0.42	43901957885.4
0.42	43402164341.0
0.42	43910744946.7
0.42	43452871855.9
0.42	43499250040.5
0.42	44974727365.6
0.42	45651809008.6
0.42	45446181366.3
0.42	45492759831.8
0.42	45833711152.5
0.42	45964457196.1
0.43	45969057071.7
0.43	45931582719.1
0.43	45936174595.6
0.43	45646282213.2
0.43	44178229564.0
0.43	42057678159.4
0.43	42078715794.8
0.43	42550096582.6
0.43	41291608604.8
0.43	41889282791.0
0.43	44457354421.4
0.43	45430188656.6
0.43	45182079415.4
0.43	45144488201.1
0.43	45528056773.7
0.43	45448358299.4
0.43	44104907165.2
0.43	42719059248.3
0.43	43355333788.8
0.43	44708070583.3
0.43	45344672087.3
0.43	45517792887.2
0.43	45480185050.2
0.43	44894574019.1
0.43	42959763865.8
0.43	40333089717.6
0.43	40758799430.0
0.43	43689562370.4
0.43	45423128621.6
0.43	45765111787.6
0.43	45727503426.4
0.43	45478945579.1
0.43	45019388224.6
0.43	44812904915.3
0.43	45070591032.3
0.43	45539355544.5
0.43	45797161184.8
0.43	45843945287.2
0.43	45806316511.8
0.43	45726461410.5
0.43	45604361566.4
0.43	45144373492.0
0.43	43501738570.2
0.43	41740503963.8
0.43	42369881014.4
0.43	44232995931.9
0.43	45082450314.3
0.43	45086962368.1
0.43	45006953760.3
0.43	45265033219.4
0.43	45100490031.2
0.43	43667728374.7
0.43	42361511645.7
0.43	41101532799.3
0.43	40251480147.9
0.43	42501088604.1
0.43	44916090534.9
0.43	45555057666.8
0.43	45475001746.3
0.43	44337273031.7
0.43	41650741803.3
0.43	41049800820.9
0.43	43673463114.7
0.43	45455422798.0
0.43	45756263120.5
0.43	45676174671.1
0.43	45469062952.5
0.43	45431270813.0
0.43	45435809793.3
0.43	45059218062.3
0.43	44724897295.4
0.43	44898792681.6
0.43	45242181488.7
0.43	45458535574.8
0.43	45505455039.5
0.43	45509997772.1
0.43	45514552506.9
0.43	45561493376.6
0.43	45566042590.5
0.43	45443421808.1
0.43	45363171863.7
0.43	45494914822.0
0.43	45584276008.9
0.43	45461615198.8
0.43	45084441579.8
0.43	44961694589.0
0.43	45178297925.4
0.43	45097972116.7
0.43	44678183261.5
0.43	44767517665.7
0.43	45238815505.6
0.43	45413108694.6
0.43	45120526478.2
0.43	44658076953.3
0.43	44068174321.5
0.43	43435697532.1
0.43	43864673174.5
0.43	44591014596.3
0.43	44722883324.5
0.43	45067167670.0
0.43	45411515913.0
0.43	45501033640.4
0.43	45080693894.8
0.43	43257993761.9
0.43	41558174318.9
0.43	42034100576.7
0.43	41035171130.0
0.43	39814979672.9
0.43	42382577155.7
0.43	44899660419.2
0.43	45499469643.8
0.43	45461497543.4
0.43	45125797079.8
0.43	43513946003.9
0.43	41595498255.9
0.43	42467562328.3
0.43	44505621115.9
0.43	45276019166.6
0.43	45408212191.0
0.43	45072260166.9
0.43	43459297150.5
0.43	41943897720.7
0.43	43042245678.8
0.43	44025850400.1
0.43	42582443879.4
0.43	42079922130.3
0.43	43868694025.1
0.43	45150937465.3
0.43	45325851126.2
0.43	45074752110.5
0.43	44994045125.2
0.43	45169006103.3
0.43	45216139620.0
0.43	45050179410.2
0.43	44969429555.4
0.43	44675515362.8
0.43	43614149507.0
0.43	42978938946.4
0.43	44006652495.1
0.43	44906624382.4
0.43	44953768834.1
0.43	44744989848.0
0.43	44621487360.7
0.43	44881931839.7
0.43	45099755169.0
0.43	45146936153.2
0.43	44980749134.3
0.43	44771836167.1
0.43	44818999810.3
0.43	44908862951.5
0.43	44742588959.3
0.43	44789751990.6
0.43	45007749208.6
0.43	45140362266.0
0.43	45102166930.4
0.43	44295095952.3
0.43	42424165588.7
0.43	41838832935.8
0.43	43539296727.6
0.43	44782865676.0
0.43	45043763812.2
0.43	45133749145.5
0.43	45095520423.4
0.43	44629790582.0
0.43	43137898057.5
0.43	42068999842.1
0.43	43146525484.4
0.43	44433815177.7
0.43	44823195991.3
0.43	44827674968.2
0.43	44575486232.2
0.43	44408808637.2
0.43	44541611872.8
0.43	44631654824.4
0.43	44293749813.8
0.43	44084176527.5
0.43	44473823896.4
0.43	44777935421.3
0.43	44782408009.4
0.43	44786894038.7
0.43	44705719141.8
0.43	43768024022.3
0.43	42376143669.9
0.43	42568857433.7
0.43	43952515000.7
0.43	44642396610.7
0.43	44775407387.2
0.43	44779879195.1
0.43	44698648199.8
0.43	44060219087.9
0.43	42410057867.7
0.43	41213979900.5
0.43	40360636969.4
0.43	38683883591.5
0.43	40008504168.5
0.43	43100279851.4
0.43	44391296710.4
0.43	44653110698.4
0.43	44700467796.0
0.43	44704940290.4
0.43	44709409722.5
0.43	44585155504.5
0.43	44417939936.7
0.43	44422385393.5
0.43	44598521851.1
0.43	44645919317.2
0.43	44607450040.4
0.43	44568969403.0
0.43	44573422460.6
0.43	44148427898.7
0.43	41897956269.9
0.43	38994120011.3
0.43	40102059706.6
0.43	43134973000.7
0.43	44342372755.5
0.43	44518697024.9
0.43	44523146167.8
0.43	44484615227.0
0.43	44317132619.4
0.43	44106624532.6
0.43	44025042055.3
0.43	43384475313.9
0.43	41298939400.6
0.43	40541854113.8
0.43	42545895157.5
0.43	44090077424.6
0.43	44395615347.6
0.43	44314020607.3
0.43	44060275589.1
0.43	43763458581.5
0.43	43724802069.4
0.43	43944378925.0
0.43	44034865191.4
0.43	43694869465.4
0.43	42132095268.3
0.43	40650811345.0
0.43	41671146014.9
0.43	42450509071.7
0.43	40180622550.7
0.43	38595171205.4
0.43	40916702531.5
0.43	43126673258.8
0.43	43561860746.1
0.43	43566220572.3
0.43	43613667594.7
0.43	43618035715.5
0.43	42824950244.7
0.43	40876379505.1
0.43	40544179139.1
0.43	42199650015.4
0.43	43066322953.9
0.43	42980058304.0
0.43	41423019205.2
0.43	38481014088.4
0.43	38752340235.3
0.43	41746084947.8
0.43	43131001199.6
0.43	43325177489.7
0.43	43329516957.0
0.43	43290688722.3
0.43	43251854617.7
0.43	43342522538.9
0.43	43217336579.8
0.43	42526476176.3
0.43	41982314572.4
0.43	42418378473.5
0.43	43001387576.5
0.43	43195756952.7
0.43	43243277840.7
0.43	42992686658.6
0.43	42206269441.3
0.43	41825889716.4
0.43	42409183064.4
0.43	42413431402.6
0.43	39966757869.2
0.43	36469098030.1
0.43	37428234015.2
0.43	41029457440.9
0.43	42603288657.1
0.43	42676745124.6
0.43	42300400866.7
0.43	41763923621.5
0.43	41036994570.1
0.43	40664694703.8
0.43	41317804034.2
0.43	42213367584.6
0.43	42494572286.7
0.43	42451206446.6
0.43	42420829801.2
0.43	42347149485.9
0.43	42221486845.5
0.43	42221379732.5
0.43	42260246888.2
0.43	42234158117.1
0.43	42169085094.5
0.43	42065005774.7
0.43	41787624761.4
0.43	40513701683.6
0.43	38316597669.4
0.43	38381098365.5
0.43	40512859485.6
0.43	41587479861.8
0.43	41565628896.2
0.43	40819802896.9
0.43	39198039531.0
0.43	38156979011.4
0.43	39002062977.2
0.43	38646001710.2
0.43	36255673105.7
0.43	36671383208.3
0.43	39377746444.3
0.43	40657236642.5
0.43	40856559636.6
0.43	40778200311.9
0.43	40569618714.6
0.43	40204747605.2
0.43	39514237439.6
0.43	39288104747.4
0.43	39817377060.5
0.43	40164380512.1
0.43	40207483251.1
0.43	40142022678.6
0.43	39941891443.1
0.43	39685257872.6
0.43	39524141814.5
0.43	39423815449.9
0.43	39440794884.3
0.43	39449088323.6
0.43	39214004782.0
0.43	38844129417.6
0.43	38695877622.3
0.43	38838855205.2
0.43	38903607702.7
0.43	38677044141.7
0.43	38080805126.6
0.43	37253944348.2
0.43	36944509204.7
0.43	37344043651.6
0.43	37743662009.4
0.43	37886658858.7
0.43	37851292246.2
0.43	37715822080.3
0.43	37549856646.9
0.43	37357754513.0
0.43	37169953982.3
0.43	37034367556.2
0.43	36920518500.2
0.43	36776165056.5
0.43	36601293460.8
0.43	36413333053.3
0.43	36194835399.8
0.43	35963235127.3
0.43	35770793206.0
0.43	35521664284.6
0.43	35106915860.7
0.43	34631076862.9
0.43	33619085002.5
0.43	31408259826.0
0.43	29798549927.0
0.43	31214013582.0
0.43	33261942304.9
0.43	33622819681.6
0.43	33211906100.6
0.43	33010250602.1
0.43	32917587514.0
0.43	32864174087.8
0.43	32815110267.9
0.43	32587153965.1
0.43	32302427260.5
0.43	32087466436.4
0.43	31881187031.8
0.43	31631219605.8
0.43	31363744445.2
0.43	31091851158.2
0.43	30828627305.2
0.43	30556623362.8
0.43	30262729229.1
0.43	29824651562.1
0.43	29085108142.6
0.43	28489567814.0
0.43	28339519817.4
0.43	28233124827.5
0.43	28187881506.0
0.43	28107671558.4
0.43	27839513831.1
0.43	27497004166.1
0.43	27171909203.9
0.43	26872969809.6
0.43	26573980855.6
0.43	26244321129.0
0.43	25862118868.8
0.43	25475466958.3
0.43	25136852535.3
0.43	24820040496.3
0.43	24433168675.8
0.43	24006834025.3
0.43	23702942111.9
0.43	23447123530.3
0.43	23121227017.7
0.43	22764624996.1
0.43	22394826154.8
0.43	22020566836.9
0.43	21641864639.8
0.43	21263074620.7
0.43	20884216012.5
0.43	20496517142.7
0.43	20104368086.5
0.43	19707754433.1
0.43	19289157016.5
0.43	18817899780.9
0.43	18320257118.9
0.43	17910160715.9
0.43	17513126553.7
0.43	16910012440.2
0.43	16232257031.5
0.43	15918232866.1
0.43	15766369989.0
0.43	15404001608.7
0.43	14940700395.3
0.43	14472922439.4
0.43	13983117496.0
0.43	13444961701.2
0.43	12845283713.5
0.43	12030493330.6
0.43	10693377806.8
0.43	9031256663.9
0.43	8250953805.8
0.43	9142793466.7
0.43	10811788939.7
0.43	12103566686.2
0.43	12890686326.7
0.43	13489152042.8
0.43	14030648575.2
0.43	14541510687.0
0.43	15026118486.9
0.43	15497644623.6
0.43	15956087684.2
0.43	16397048802.6
0.43	16811726784.0
0.43	17226492950.1
0.43	17663320175.6
0.43	18065068498.5
0.43	18392165427.3
0.43	18670969577.9
0.43	19028969811.0
0.43	19558529641.4
0.43	20105789097.5
0.43	20552001318.3
0.43	20945520060.0
0.43	21325919035.5
0.43	21706394444.3
0.43	22086949391.3
0.43	22454379199.6
0.43	22791076080.1
0.43	23136641232.9
0.43	23521890147.9
0.43	23916018185.8
0.43	24288212030.2
0.43	24634065825.8
0.43	24949161275.9
0.43	25242305558.6
0.43	25553124607.2
0.43	25864008140.3
0.43	26214597952.5
0.43	26591684799.1
0.44	26929196463.2
0.44	27279994308.6
0.44	27635272515.8
0.44	27959765738.0
0.44	28271099511.3
0.44	28578090355.8
0.44	28876326806.5
0.44	29073211286.9
0.44	29106984619.7
0.44	29264244088.4
0.44	29686152290.3
0.44	29587674121.6
0.44	27896710690.2
0.44	26381883814.4
0.44	28034660169.9
0.44	30482028141.7
0.44	31226461114.6
0.44	31097177828.8
0.44	31426913444.7
0.44	32127516710.8
0.44	32550136921.7
0.44	32849207594.2
0.44	33148346482.9
0.44	33292980552.2
0.44	33199147152.6
0.44	33255471722.5
0.44	33753546132.0
0.44	34247307535.9
0.44	34529081132.9
0.44	34749047470.9
0.44	34955808923.4
0.44	35140516653.8
0.44	35320834945.5
0.44	35518868290.0
0.44	35694834717.2
0.44	35835467391.1
0.44	36029189459.9
0.44	36245065790.9
0.44	36239849066.5
0.44	35885193458.1
0.44	35866659560.6
0.44	36498462576.2
0.44	36948988415.7
0.44	37005787999.9
0.44	36925398013.3
0.44	37048585617.1
0.44	37437382245.4
0.44	37706734630.3
0.44	37546693284.4
0.44	37143111386.2
0.44	37248670434.7
0.44	37885664009.2
0.44	38394351796.9
0.44	38624095617.0
0.44	38685539965.5
0.44	38490049182.5
0.44	38028674612.1
0.44	38143259401.4
0.44	38776354059.8
0.44	38731482146.7
0.44	38154705424.5
0.44	38393459750.1
0.44	39186439326.6
0.44	39443086462.2
0.44	39398247775.7
0.44	39530803977.3
0.44	39796422318.5
0.44	40035491172.5
0.44	40199189403.0
0.44	40296369918.7
0.44	40380269073.0
0.44	40450866493.1
0.44	40521483108.2
0.44	40583229688.9
0.44	40591727148.8
0.44	40644614685.4
0.44	40777425463.0
0.44	40861429037.9
0.44	40896599307.4
0.44	40976181610.2
0.44	41086870378.4
0.44	41153163018.8
0.44	41179484404.0
0.44	41188058514.4
0.44	40907808827.4
0.44	40023193008.6
0.44	39569457815.7
0.44	40035640924.1
0.44	40288556942.4
0.44	40630433701.9
0.44	41292469801.0
0.44	41674532393.9
0.44	41585314794.4
0.44	40829017807.6
0.44	39970278433.5
0.44	39823042112.6
0.44	40449811962.5
0.44	41432608691.1
0.44	41952876033.4
0.44	42028272591.9
0.44	41916767515.9
0.44	41765186057.4
0.44	41738199636.5
0.44	41924889961.1
0.44	42187298949.0
0.44	42182619176.4
0.44	41812787854.3
0.44	41678920633.5
0.44	42075014895.9
0.44	42359841267.9
0.44	42453173890.6
0.44	42515337462.1
0.44	42488397665.8
0.44	42488193646.4
0.44	42599391241.1
0.44	42608111709.7
0.44	42349394290.8
0.44	41707244800.2
0.44	40164401249.7
0.44	38893232920.8
0.44	40074338037.6
0.44	41795286632.2
0.44	42437245518.0
0.44	42410261801.1
0.44	42365442695.8
0.44	42704279940.7
0.44	42904875667.2
0.44	42788680627.1
0.44	42703705717.2
0.44	42761533956.8
0.44	42814916320.3
0.44	42877223090.7
0.44	42970799128.4
0.44	43100110472.7
0.44	43216061331.5
0.44	43265045223.5
0.44	43287235672.2
0.44	43291556986.5
0.44	43246755077.0
0.44	43050040348.5
0.44	42696892325.8
0.44	42593919967.2
0.44	42942289521.8
0.44	43272860009.9
0.44	43353169260.4
0.44	43290451660.0
0.44	43263484302.3
0.44	43366172172.2
0.44	43473358704.1
0.44	43526901966.9
0.44	43544670661.9
0.44	43557977243.3
0.44	43557852922.6
0.44	43512997715.6
0.44	43387588262.0
0.44	43262169575.0
0.44	42997973306.1
0.44	41377602543.4
0.44	38275314465.7
0.44	38162754643.5
0.44	40561770465.6
0.44	40306135533.0
0.44	38653333024.5
0.44	38384024160.5
0.44	39870346308.0
0.44	41276344193.2
0.44	39806649367.8
0.44	38381455965.9
0.44	40706250599.4
0.44	43089759332.2
0.44	43618406966.5
0.44	43497272642.1
0.44	42999593262.7
0.44	42304571631.8
0.44	42416400726.4
0.44	43205295248.8
0.44	43536962048.1
0.44	43361926807.5
0.44	43101642912.1
0.44	42957937121.4
0.44	42639244506.0
0.44	42634538030.9
0.44	43271447823.3
0.44	43679625410.6
0.44	43697467617.0
0.44	43701829205.8
0.44	43764550991.4
0.44	43724043524.1
0.44	43418633248.0
0.44	41977191081.6
0.44	39444268719.2
0.44	39187749024.4
0.44	41302606521.6
0.44	42869886098.4
0.44	43619899984.3
0.44	43812947415.1
0.44	43758915865.6
0.44	43785756219.9
0.44	43839579982.6
0.44	43870925400.9
0.44	43938246830.1
0.44	44014558327.6
0.44	44005479651.8
0.44	43928944441.3
0.44	43825412410.3
0.44	43209183686.5
0.44	42201534051.0
0.44	42430648285.0
0.44	43424585307.0
0.44	42929541645.6
0.44	39986683116.8
0.44	38235716475.1
0.44	40687740991.7
0.44	42870193297.2
0.44	42887984844.1
0.44	42914787833.0
0.44	43549380121.6
0.44	43954471770.0
0.44	44075940623.6
0.44	44084858111.8
0.44	44075749354.1
0.44	44075652937.6
0.44	44035015505.5
0.44	43719537898.7
0.44	43034529919.7
0.44	42709877458.8
0.44	43155810719.7
0.44	43791116753.6
0.44	44102004776.7
0.44	44142485881.2
0.44	43921476123.4
0.44	42798637025.4
0.44	41044258975.4
0.44	41314449599.7
0.44	42982869776.6
0.44	43645738563.8
0.44	43835060361.2
0.44	43956745955.6
0.44	43640774712.2
0.44	42580193347.0
0.44	41609646400.8
0.44	42250193264.9
0.44	43595053519.9
0.44	44150154922.1
0.44	44204232207.1
0.44	44050623480.7
0.44	43662160827.7
0.44	43485884184.0
0.44	43720573634.5
0.44	43964354616.7
0.44	44122342436.9
0.44	44208082798.8
0.44	44153760990.3
0.44	43448713341.6
0.44	40917734874.6
0.44	38946699549.8
0.44	40998241981.0
0.44	43484187611.6
0.44	44130532353.8
0.44	44202765153.8
0.44	44225276933.6
0.44	44225179694.8
0.44	44216029022.5
0.44	44157124518.7
0.44	44134396091.6
0.44	44184055303.7
0.44	44134169193.2
0.44	43776574551.9
0.44	43265028358.4
0.44	43377978526.4
0.44	43748969858.6
0.44	43545108559.7
0.44	43427213371.8
0.44	43725877532.4
0.44	43761939123.0
0.44	43458366013.9
0.44	43317773032.5
0.44	43571236385.9
0.44	43974248248.5
0.44	44200651979.5
0.44	44227724420.8
0.44	44164172026.8
0.44	43919331513.4
0.44	43302783414.0
0.44	43057808913.1
0.44	43587976648.9
0.44	43864356062.2
0.44	43587625158.5
0.44	43537569178.1
0.44	43868457449.6
0.44	44081477477.3
0.44	44181139092.6
0.44	44212771887.5
0.44	43981284791.6
0.44	43128113055.8
0.44	42311065508.4
0.44	42791824252.4
0.44	43667551755.0
0.44	43985112474.5
0.44	43966816615.7
0.44	43453639835.7
0.44	41550937132.3
0.44	39902152656.5
0.44	41350341062.1
0.44	43352935873.8
0.44	44061343651.7
0.44	44242918695.1
0.44	44138304722.7
0.44	43111281550.8
0.44	40261823892.9
0.44	38952440831.5
0.44	41487972491.7
0.44	43023985268.5
0.44	41641747467.1
0.44	40818440795.7
0.44	42332123957.8
0.44	43373160084.7
0.44	43595802440.6
0.44	43841213438.9
0.44	43827402866.3
0.44	43877281876.2
0.44	44063652495.3
0.44	44049861490.0
0.44	44026955294.0
0.44	44108724559.8
0.44	44181419447.2
0.44	44222243670.8
0.44	44231225397.5
0.44	44240203682.7
0.44	44267393676.4
0.44	44258158055.5
0.44	44112289436.7
0.44	43643015770.6
0.44	43264747191.4
0.44	43273631827.6
0.44	42908926361.6
0.44	42708170422.4
0.44	43327618586.7
0.44	43696553314.4
0.44	43764730688.9
0.44	43960560366.9
0.44	44037894294.1
0.44	44005823545.2
0.44	44055826260.2
0.44	44142315967.0
0.44	44183213506.1
0.44	44210434436.8
0.44	44223981531.4
0.44	44182789688.5
0.44	44155270760.7
0.44	44182495528.8
0.44	44209736122.0
0.44	44236973049.3
0.44	44250524448.4
0.44	44204739861.3
0.44	44040252426.9
0.44	43679398305.3
0.44	43377835019.8
0.44	43473515893.4
0.44	43203836428.1
0.44	42555013217.9
0.44	42947546860.0
0.44	43824389360.0
0.44	44157732755.4
0.44	44166717196.8
0.44	44024905544.8
0.44	43883063827.0
0.44	43896590076.3
0.44	43896409983.0
0.44	43365928318.4
0.44	42487863274.0
0.44	42286345454.1
0.44	42706711722.3
0.44	43360407447.9
0.44	43844996756.4
0.44	43876824511.5
0.44	43611306521.3
0.44	43396058347.0
0.44	43006881776.7
0.44	42768654180.1
0.44	43349580032.8
0.44	43894005391.0
0.44	43925868680.5
0.44	43509076737.7
0.44	43206681480.8
0.44	43252206372.1
0.44	42542160870.2
0.44	41419779836.2
0.44	41991876614.4
0.44	43480226178.2
0.44	44057222923.8
0.44	43974581967.1
0.44	43768194368.4
0.44	43726748842.9
0.44	43868608300.6
0.44	43978425967.6
0.44	43982818477.6
0.44	43790088721.3
0.44	43395586826.3
0.44	43198174867.6
0.44	43395093017.6
0.44	43729634169.5
0.44	43977110756.4
0.44	44077837495.3
0.44	44109770768.3
0.44	44118772390.0
0.44	44077306156.3
0.44	44017460490.4
0.44	44063160702.5
0.44	44131831000.1
0.44	44113290507.4
0.44	44108520769.0
0.44	44149656602.5
0.44	44149489338.0
0.44	44121757155.4
0.44	44015948040.3
0.44	43809062241.7
0.44	43744544840.2
0.44	43872956824.7
0.44	44042744228.8
0.44	44065526639.1
0.44	43720686908.9
0.44	43293046755.8
0.44	43196254118.0
0.44	42731707670.2
0.44	42239479564.7
0.44	42868986976.6
0.44	43259524230.1
0.44	42656831973.0
0.44	42352951287.6
0.44	41708661276.5
0.44	39385221841.1
0.44	39352359895.4
0.44	41974217808.4
0.44	42820477295.9
0.44	42649884825.3
0.44	43284659778.6
0.44	43859736837.8
0.44	43946973741.2
0.44	44015823903.3
0.44	44043251257.5
0.44	43766775828.1
0.44	43223151523.6
0.44	43213649827.6
0.44	43669360978.9
0.44	43802710436.3
0.44	43807092752.2
0.44	43746968787.6
0.44	43156932651.3
0.44	42511473617.0
0.44	42976604934.9
0.44	43778291470.4
0.44	43944014501.8
0.44	43906911267.8
0.45	43994297483.3
0.45	44026357847.5
0.45	43887816126.0
0.45	43514016987.7
0.45	43338484178.3
0.45	43471972701.5
0.45	42765866064.6
0.45	41053802050.4
0.45	40979464597.1
0.45	42783316804.0
0.45	43761401190.3
0.45	43216518210.8
0.45	41923704229.4
