#lambda lambda_nm X1.0 X1.1 X1.2 X1.3 X1.5 X1.7 X2.0 X2.5 X3.0
2.2278281699999996 2227.82817 0.979246 0.977194 0.975147 0.973384 0.969353 0.96534 0.959814 0.950562 0.941772
2.23005711 2230.05711 0.986868 0.985564 0.984262 0.982873 0.980265 0.977664 0.973844 0.967522 0.961362
2.23228828 2232.28828 0.963697 0.96014 0.956597 0.954291 0.947447 0.940655 0.932394 0.918372 0.905401
2.2345216900000002 2234.52169 0.979247 0.977195 0.975148 0.973467 0.969448 0.965447 0.96004 0.95103 0.942478
2.23675733 2236.75733 0.968756 0.965686 0.962626 0.959804 0.953766 0.947767 0.939359 0.925547 0.912411
2.2389951999999997 2238.9952 0.979585 0.977566 0.975552 0.973605 0.969607 0.965627 0.959966 0.950629 0.941721
2.24123532 2241.23532 0.968259 0.965141 0.962033 0.959317 0.953208 0.947139 0.938967 0.92541 0.912642
2.24347768 2243.47768 0.9632 0.959595 0.956004 0.953044 0.946019 0.939049 0.929761 0.914395 0.899966
2.24572228 2245.72228 0.970481 0.967577 0.964683 0.961907 0.956177 0.950483 0.942335 0.929016 0.91638
2.24796912 2247.96912 0.960661 0.956814 0.952982 0.950581 0.943198 0.935875 0.92689 0.91179 0.897796
2.25021821 2250.21821 0.966067 0.962738 0.95942 0.956628 0.950125 0.943668 0.934922 0.920429 0.906769
2.25246956 2252.46956 0.971425 0.968613 0.965809 0.963211 0.957673 0.952169 0.944433 0.931666 0.919482
2.25472315 2254.72315 0.952609 0.947995 0.943404 0.940376 0.931524 0.922759 0.912028 0.893959 0.877244
2.2569790100000002 2256.97901 0.943505 0.938034 0.932596 0.928867 0.918383 0.90802 0.895152 0.873575 0.853683
2.25923711 2259.23711 0.966649 0.963375 0.960113 0.957258 0.950847 0.944482 0.935788 0.921396 0.907745
2.26149748 2261.49748 0.920325 0.912715 0.905169 0.902853 0.88877 0.874912 0.860825 0.835739 0.813101
2.26376011 2263.76011 0.946117 0.940891 0.935694 0.933727 0.923929 0.914238 0.903962 0.885819 0.869332
2.266025 2266.025 0.975758 0.973366 0.97098 0.968723 0.964 0.959301 0.952556 0.94146 0.930828
2.26829216 2268.29216 0.923297 0.915958 0.908678 0.905385 0.891646 0.878121 0.863233 0.837588 0.81435
2.27056159 2270.56159 0.959489 0.955529 0.951586 0.949476 0.941933 0.934453 0.926 0.911333 0.897744
2.27283328 2272.83328 0.950458 0.945641 0.940849 0.938009 0.92882 0.919725 0.908886 0.890446 0.873416
2.27510725 2275.10725 0.919469 0.911781 0.904159 0.90377 0.889812 0.876074 0.864294 0.84184 0.821987
2.2773835 2277.3835 0.947418 0.942314 0.937238 0.935086 0.925481 0.915978 0.905538 0.887332 0.87065
2.2796620200000004 2279.66202 0.970256 0.967331 0.964414 0.962518 0.956878 0.951273 0.944317 0.932511 0.921439
2.2819428200000003 2281.94282 0.919182 0.911468 0.90382 0.904461 0.890596 0.876949 0.866316 0.845186 0.826648
2.28422591 2284.22591 0.935132 0.928881 0.922673 0.921688 0.910197 0.898854 0.888082 0.868129 0.850106
2.28651128 2286.51128 0.965625 0.962254 0.958894 0.956767 0.950284 0.943848 0.935906 0.922415 0.909778
2.28879893 2288.79893 0.933899 0.927535 0.921214 0.91998 0.908252 0.896677 0.885669 0.865337 0.846999
2.29108887 2291.08887 0.941109 0.935414 0.929754 0.926423 0.915595 0.904898 0.892428 0.871121 0.851588
2.29338111 2293.38111 0.934121 0.927777 0.921476 0.917639 0.905586 0.893695 0.879469 0.855261 0.833147
2.29567564 2295.67564 0.906896 0.898076 0.889343 0.884246 0.867669 0.851409 0.832381 0.800233 0.771286
2.29797246 2297.97246 0.92929 0.9225 0.91576 0.912257 0.89946 0.886847 0.872498 0.848034 0.825939
2.30027158 2300.27158 0.912155 0.903806 0.895535 0.891711 0.876127 0.86082 0.843909 0.814885 0.788782
2.30257301 2302.57301 0.939111 0.93323 0.927386 0.923142 0.911855 0.90071 0.886482 0.862883 0.841103
2.30487673 2304.87673 0.918348 0.910559 0.902837 0.899461 0.884919 0.870616 0.855043 0.828195 0.804074
2.3071827600000003 2307.18276 0.934815 0.928535 0.922298 0.92144 0.909915 0.898539 0.887797 0.867814 0.849724
2.3094911000000002 2309.4911 0.969002 0.965955 0.962919 0.960725 0.954821 0.948956 0.941528 0.929016 0.917289
2.31180174 2311.80174 0.983694 0.982078 0.980465 0.979612 0.976513 0.973424 0.969846 0.963528 0.95756
2.3141147 2314.1147 0.993281 0.992611 0.991943 0.991037 0.989665 0.988296 0.986022 0.982435 0.978923
2.31642997 2316.42997 0.837519 0.822799 0.80834 0.807012 0.780827 0.755501 0.733515 0.693155 0.658633
2.31874756 2318.74756 0.862333 0.849655 0.837164 0.830777 0.807418 0.784724 0.759392 0.716905 0.67946
2.32106747 2321.06747 0.924741 0.917534 0.910383 0.906133 0.892497 0.879071 0.863178 0.836213 0.811693
2.3233897000000003 2323.3897 0.941866 0.936242 0.930652 0.92636 0.915523 0.904817 0.890897 0.867839 0.846586
2.32571425 2325.71425 0.953562 0.949039 0.944537 0.941693 0.93303 0.92445 0.91396 0.896243 0.879818
2.32804113 2328.04113 0.947929 0.942874 0.937846 0.937646 0.928405 0.919258 0.911361 0.896213 0.882519
2.33037033 2330.37033 0.965119 0.961699 0.958291 0.95584 0.949222 0.942653 0.934266 0.92014 0.906814
2.3327018699999997 2332.70187 0.944766 0.939413 0.934091 0.930311 0.920031 0.909867 0.897065 0.875667 0.855876
2.33503574 2335.03574 0.930331 0.923637 0.916991 0.912452 0.899682 0.887095 0.871467 0.845448 0.821644
2.33737194 2337.37194 0.949221 0.944287 0.939379 0.935607 0.926076 0.916646 0.904368 0.883948 0.864923
2.3397104800000004 2339.71048 0.883263 0.872367 0.861605 0.858054 0.838083 0.818583 0.798429 0.763001 0.73133
2.34205136 2342.05136 0.908476 0.899797 0.891202 0.886697 0.870445 0.854496 0.836401 0.805514 0.777661
2.3443945800000003 2344.39458 0.905808 0.896892 0.888063 0.882394 0.865573 0.849078 0.829025 0.79587 0.765909
2.34674015 2346.74015 0.905534 0.896593 0.887741 0.883028 0.86629 0.849876 0.831044 0.799253 0.770752
2.3490880699999996 2349.08807 0.890148 0.879849 0.869671 0.865898 0.846929 0.828382 0.809082 0.775668 0.746088
2.35143833 2351.43833 0.809818 0.792914 0.776364 0.777404 0.747867 0.719462 0.697136 0.654646 0.618403
2.3537909399999997 2353.79094 0.912515 0.904199 0.89596 0.893932 0.878645 0.863625 0.8487 0.821823 0.79773
2.3561459100000004 2356.14591 0.89123 0.881026 0.87094 0.870874 0.852547 0.834613 0.819457 0.790504 0.76508
2.35850324 2358.50324 0.885432 0.874723 0.864145 0.86499 0.845904 0.827246 0.81282 0.7839 0.7591
2.36086292 2360.86292 0.949715 0.944828 0.939967 0.940078 0.931184 0.922377 0.915089 0.900375 0.887249
2.36322496 2363.22496 0.9515 0.946781 0.942086 0.939792 0.930857 0.922011 0.912188 0.895049 0.879192
2.3655893700000004 2365.58937 0.950459 0.945643 0.94085 0.93976 0.930821 0.92197 0.913537 0.897952 0.883721
2.36795614 2367.95614 0.879912 0.868727 0.857685 0.855325 0.835008 0.815181 0.796818 0.763537 0.734519
2.37032528 2370.32528 0.728213 0.70548 0.683457 0.688853 0.650466 0.614231 0.591277 0.544254 0.506173
2.37269679 2372.69679 0.831245 0.816022 0.801079 0.797227 0.769913 0.743545 0.718005 0.673233 0.63465
2.37507068 2375.07068 0.944369 0.938979 0.93362 0.929629 0.919252 0.908994 0.895717 0.873782 0.853282
2.37744694 2377.44694 0.820135 0.804033 0.788248 0.791058 0.763044 0.736031 0.715044 0.673703 0.637805
2.37982557 2379.82557 0.916193 0.908209 0.900295 0.897038 0.882168 0.86755 0.851722 0.823817 0.798674
2.3822065899999996 2382.20659 0.917646 0.909793 0.902008 0.903019 0.888959 0.875122 0.8646 0.842963 0.823843
2.38458999 2384.58999 0.859354 0.846427 0.833695 0.838869 0.816499 0.794733 0.780518 0.748928 0.721272
2.38697577 2386.97577 0.832118 0.816965 0.802089 0.807877 0.781793 0.75656 0.740222 0.704489 0.673577
2.38936394 2389.36394 0.923119 0.915763 0.908467 0.908312 0.894973 0.881835 0.870287 0.848148 0.828225
2.3917545000000002 2391.7545 0.859264 0.846329 0.833589 0.842821 0.820939 0.799632 0.788882 0.760762 0.736088
2.3941474499999997 2394.14745 0.928302 0.921421 0.914592 0.911072 0.898112 0.885341 0.871046 0.8463 0.823976
2.39654279 2396.54279 0.858447 0.845444 0.832639 0.836417 0.813746 0.791698 0.776613 0.744331 0.716345
2.39894053 2398.94053 0.956381 0.952125 0.947888 0.944423 0.936152 0.927956 0.917343 0.899479 0.882882
2.40134067 2401.34067 0.928653 0.921805 0.915008 0.9122 0.899396 0.886775 0.873322 0.849735 0.828368
2.40374322 2403.74322 0.862536 0.849875 0.8374 0.848418 0.827232 0.806583 0.798932 0.775021 0.753968
2.4061481600000003 2406.14816 0.873568 0.861839 0.850269 0.853848 0.833345 0.813341 0.798817 0.768529 0.741549
2.4085555100000002 2408.55551 0.899836 0.890389 0.881041 0.880586 0.863527 0.846804 0.832138 0.804277 0.779281
2.41096527 2410.96527 0.864085 0.851554 0.839205 0.844501 0.822827 0.801717 0.789597 0.761517 0.737239
2.41337744 2413.37744 0.871035 0.859091 0.847312 0.852344 0.83165 0.811467 0.798076 0.768503 0.742258
2.41579203 2415.79203 0.761858 0.741415 0.721522 0.741528 0.708188 0.676359 0.66558 0.630238 0.600104
2.41820903 2418.20903 0.726852 0.704029 0.681925 0.704274 0.667296 0.632273 0.620389 0.581961 0.549955
2.42062845 2420.62845 0.905454 0.896505 0.887646 0.89201 0.876466 0.861198 0.851612 0.829435 0.80944
2.42305029 2423.05029 0.873866 0.862163 0.850617 0.853124 0.832529 0.812439 0.798579 0.769443 0.744405
2.42547455 2425.47455 0.872438 0.860613 0.84895 0.851439 0.830632 0.81034 0.794207 0.761451 0.732048
2.42790124 2427.90124 0.967253 0.964038 0.960834 0.957538 0.951168 0.944843 0.935542 0.9204 0.905898
2.43033035 2430.33035 0.970494 0.967591 0.964698 0.961534 0.955749 0.950001 0.941302 0.927169 0.913433
2.4327619 2432.7619 0.888135 0.877661 0.867311 0.872224 0.854072 0.836304 0.824247 0.798016 0.774228
2.43519588 2435.19588 0.555379 0.523659 0.493753 0.525206 0.475671 0.430823 0.417349 0.372835 0.337855
2.43763229 2437.63229 0.872606 0.860796 0.849146 0.855674 0.835401 0.815616 0.803885 0.776406 0.752056
2.44007114 2440.07114 0.977429 0.9752 0.972976 0.970383 0.965905 0.96145 0.954571 0.943387 0.932562
2.4425124300000003 2442.51243 0.927412 0.920449 0.91354 0.911205 0.898264 0.88551 0.872117 0.848531 0.827225
2.4449561699999998 2444.95617 0.805386 0.788142 0.771268 0.793301 0.76554 0.738761 0.731841 0.70251 0.676523
2.44740235 2447.40235 0.694867 0.670027 0.646076 0.660114 0.619255 0.580939 0.559025 0.508977 0.4668
2.44985097 2449.85097 0.758566 0.737892 0.717783 0.729306 0.694737 0.661819 0.643547 0.601103 0.565392
2.4523020499999997 2452.30205 0.745021 0.723412 0.702431 0.726524 0.691681 0.65852 0.648917 0.613191 0.582497
2.45475558 2454.75558 0.769262 0.749345 0.729945 0.744957 0.711968 0.680452 0.665793 0.627004 0.593571
2.45721156 2457.21156 0.964828 0.96138 0.957944 0.954327 0.947488 0.940701 0.930579 0.914138 0.898156
2.45967 2459.67 0.964372 0.96088 0.9574 0.953791 0.946874 0.940011 0.929914 0.913529 0.897693
2.4621309 2462.1309 0.721593 0.698428 0.676008 0.703837 0.666819 0.63176 0.621951 0.584008 0.551219
2.46459427 2464.59427 0.899057 0.889541 0.880127 0.879838 0.86268 0.845863 0.830434 0.801377 0.774711
2.46706009 2467.06009 0.862571 0.849913 0.837441 0.844981 0.823367 0.802314 0.789704 0.759877 0.732971
2.46952839 2469.52839 0.924956 0.917768 0.910637 0.904161 0.890255 0.876569 0.857488 0.826636 0.797563
2.4719991500000003 2471.99915 0.446429 0.41184 0.379932 0.426802 0.374406 0.328458 0.325748 0.289851 0.26216
2.47447239 2474.47239 0.861193 0.84842 0.835836 0.828344 0.80469 0.78172 0.754897 0.71013 0.670095
2.4769481 2476.9481 0.902767 0.893579 0.884486 0.879241 0.862005 0.845113 0.825519 0.792208 0.762151
2.47942628 2479.42628 0.703876 0.679588 0.65614 0.671954 0.632089 0.594603 0.575687 0.528742 0.489229
2.48190695 2481.90695 0.699471 0.674912 0.651216 0.658169 0.617151 0.578703 0.550198 0.494033 0.446606
2.4843901 2484.3901 0.561946 0.530474 0.500766 0.527026 0.477574 0.432777 0.41281 0.361021 0.318848
2.4868757300000004 2486.87573 0.578961 0.548169 0.519016 0.550245 0.501931 0.457875 0.44252 0.394535 0.355045
2.48936385 2489.36385 0.596093 0.566038 0.5375 0.55302 0.504853 0.460897 0.436751 0.383774 0.341389
2.49185446 2491.85446 0.614972 0.585789 0.557992 0.56986 0.522633 0.479335 0.450822 0.393356 0.34632
2.49434756 2494.34756 0.397117 0.362085 0.330146 0.360059 0.307701 0.262971 0.246064 0.200931 0.16672
2.49684315 2496.84315 0.752011 0.730881 0.710346 0.710989 0.674643 0.640168 0.608954 0.552223 0.502767
2.49934125 2499.34125 0.775059 0.755558 0.73655 0.744753 0.711743 0.680207 0.659197 0.613873 0.574206
2.50184184 2501.84184 0.684922 0.659485 0.634995 0.650523 0.608886 0.569928 0.548037 0.497412 0.454422
2.5043449300000002 2504.34493 0.529827 0.497219 0.46662 0.483283 0.432136 0.386418 0.357997 0.29973 0.253246
2.5068505300000004 2506.85053 0.557365 0.525719 0.495872 0.543816 0.495171 0.450893 0.449032 0.411836 0.380904
2.5093586300000004 2509.35863 0.643502 0.615751 0.589198 0.597045 0.551504 0.509452 0.478863 0.419567 0.370659
2.51186925 2511.86925 0.350467 0.315582 0.284171 0.320338 0.268877 0.225697 0.212396 0.170575 0.138733
2.51438237 2514.38237 0.469078 0.43488 0.403178 0.441731 0.389557 0.343561 0.332502 0.28844 0.253321
2.51689801 2516.89801 0.132559 0.108305 0.0884904 0.107813 0.0765357 0.0543387 0.0478836 0.0316704 0.0219333
2.51941617 2519.41617 0.433204 0.398439 0.366466 0.37892 0.326372 0.281127 0.250679 0.195028 0.153479
2.52193685 2521.93685 0.582132 0.551473 0.52243 0.533716 0.484575 0.439974 0.408908 0.348249 0.299085
2.52446004 2524.46004 0.286767 0.253094 0.223377 0.24864 0.200719 0.162047 0.144997 0.107031 0.0805656
2.5269857699999996 2526.98577 0.258699 0.225982 0.197405 0.206057 0.161605 0.126753 0.103991 0.0683378 0.0457866
2.52951402 2529.51402 0.201356 0.171539 0.146138 0.160234 0.120898 0.0912279 0.0755756 0.0485623 0.0320065
2.5320448 2532.0448 0.0361696 0.0259525 0.0186219 0.0222719 0.0124046 0.00691042 0.00456991 0.00177094 0.000720552
2.53457811 2534.57811 0.206688 0.176542 0.150794 0.164316 0.124458 0.0942783 0.077818 0.0497541 0.0324068
2.5371139499999997 2537.11395 0.134213 0.109793 0.089817 0.104402 0.0737482 0.0521014 0.0426666 0.0255874 0.0158223
2.53965233 2539.65233 0.29507 0.261167 0.231161 0.244034 0.196434 0.158132 0.134682 0.0942017 0.0669853
2.54219326 2542.19326 0.0363939 0.0261295 0.0187605 0.0213555 0.0118176 0.00654097 0.0041178 0.00151723 0.000590594
2.54473672 2544.73672 0.0128951 0.00834578 0.0054016 0.00719968 0.00337049 0.00157831 0.00106285 0.000374128 0.000141983
2.54728273 2547.28273 0.0645083 0.0490431 0.0372861 0.0431795 0.0266278 0.0164236 0.0113359 0.00492505 0.00219212
2.54983129 2549.83129 0.0531078 0.0395982 0.0295257 0.0322832 0.0190373 0.0112284 0.00715712 0.00277258 0.00110446
2.5523824 2552.3824 0.0109212 0.00695185 0.00442529 0.00477964 0.0021009 0.000923729 0.000425068 8.90802e-05 1.94132e-05
2.55493605 2554.93605 0.16158 0.134657 0.112221 0.106837 0.0757361 0.0536959 0.0367568 0.0183203 0.00936989
2.55749227 2557.49227 0.203197 0.173265 0.147743 0.13561 0.0997256 0.0733452 0.0507304 0.0265925 0.014339
2.56005104 2560.05104 0.0160414 0.0106113 0.00701949 0.00875884 0.00422593 0.00203946 0.00118436 0.000346751 0.000105836
2.5626123699999996 2562.61237 1.7815e-06 4.74098e-07 1.26179e-07 7.74439e-08 6.23826e-09 5.02967e-10 2.3291e-11 9.16006e-14 3.90771e-16
2.56517627 2565.17627 0.00214878 0.00116255 0.000628999 0.000708504 0.000232174 7.61138e-05 2.6485e-05 3.15208e-06 3.94621e-07
2.56774272 2567.74272 0.0150704 0.00990689 0.00651271 0.00660115 0.0030493 0.00140898 0.000643738 0.000139683 3.1295e-05
2.5703117499999997 2570.31175 0.00119238 0.000608215 0.000310255 0.000310397 8.95881e-05 2.58691e-05 7.03631e-06 5.71022e-07 4.84583e-08
2.57288335 2572.88335 0.00106957 0.000539673 0.000272315 0.000268925 7.59246e-05 2.14455e-05 5.81235e-06 4.697e-07 4.01785e-08
2.57545752 2575.45752 7.69805e-05 2.98553e-05 1.15795e-05 9.57312e-06 1.61794e-06 2.73624e-07 3.62822e-08 8.49008e-10 2.10807e-11
2.57803426 2578.03426 0.00273053 0.00151312 0.000838524 0.000711828 0.000233432 7.65811e-05 2.10205e-05 1.96882e-06 1.93338e-07
2.58061359 2580.61359 0.000668014 0.000321563 0.000154798 0.000178357 4.72723e-05 1.25353e-05 3.85499e-06 3.39576e-07 3.19419e-08
2.58319549 2583.19549 1.00979e-05 3.19639e-06 1.01185e-06 6.12439e-07 6.78101e-08 7.51408e-09 4.85638e-10 3.67869e-12 3.01921e-14
2.58577998 2585.77998 1.40592e-05 4.60003e-06 1.50519e-06 8.89227e-07 1.0427e-07 1.22361e-08 8.28632e-10 6.98048e-12 6.37681e-14
2.58836705 2588.36705 3.87083e-09 5.57943e-10 8.04318e-11 3.69646e-11 9.18215e-13 2.28397e-14 2.34474e-16 6.38433e-20 1.94163e-23
2.5909567200000003 2590.95672 0.000118918 4.81697e-05 1.95131e-05 1.28626e-05 2.27494e-06 4.02613e-07 4.8087e-08 1.08763e-09 2.65131e-11
2.5935489699999996 2593.54897 5.4346e-12 4.06156e-13 3.03589e-14 6.35231e-15 4.15836e-17 2.72718e-19 3.47026e-22 3.1609e-27 3.34544e-32
2.59614381 2596.14381 3.62275e-10 4.12049e-11 4.68725e-12 1.36206e-12 2.0362e-14 3.04867e-16 1.24522e-18 8.28884e-23 6.3455e-27
2.5987412599999997 2598.74126 0.000417649 0.000191821 8.81049e-05 6.03958e-05 1.35512e-05 3.04218e-06 4.61753e-07 1.63767e-08 6.14189e-10
2.6013413 2601.3413 9.09706e-05 3.58752e-05 1.41486e-05 1.17608e-05 2.05163e-06 3.58126e-07 4.85585e-08 1.19418e-09 3.11293e-11
2.60394394 2603.94394 4.44633e-08 8.18101e-09 1.50542e-09 9.43199e-10 3.85638e-11 1.57857e-12 3.66723e-14 3.76608e-17 4.33153e-20
2.60654919 2606.54919 3.09426e-13 1.73629e-14 9.74458e-16 1.39256e-16 5.06493e-19 1.84598e-21 8.95549e-25 1.72004e-30 3.87371e-36
2.60915704 2609.15704 1.57045e-07 3.27817e-08 6.84353e-09 2.92947e-09 1.42587e-10 6.94789e-12 1.38733e-13 1.4293e-16 1.62169e-19
2.6117675 2611.7675 4.71896e-05 1.74274e-05 6.43647e-06 4.33669e-06 6.4888e-07 9.71566e-08 9.45394e-09 1.44623e-10 2.36764e-12
2.61438058 2614.38058 1.5079e-06 3.94652e-07 1.03298e-07 6.64032e-08 5.22383e-09 4.11333e-10 1.93538e-11 7.55596e-14 3.19007e-16
2.61699626 2616.99626 9.6523e-13 6.06879e-14 3.81635e-15 1.0501e-15 5.21159e-18 2.59151e-20 3.38321e-23 2.47995e-28 2.16159e-33
2.61961457 2619.61457 1.48691e-10 1.54711e-11 1.60996e-12 4.20265e-13 5.24307e-15 6.55157e-17 2.05043e-19 8.70807e-24 4.23859e-28
2.62223549 2622.23549 0.000220223 9.4875e-05 4.08755e-05 3.05446e-05 6.17105e-06 1.24749e-06 1.87953e-07 6.01672e-09 2.04455e-10
2.62485904 2624.85904 0.000380453 0.000173115 7.87749e-05 5.38712e-05 1.18765e-05 2.61976e-06 3.95868e-07 1.37915e-08 5.08811e-10
2.6274852099999997 2627.48521 2.45126e-07 5.34976e-08 1.16767e-08 4.41742e-09 2.29035e-10 1.18879e-11 2.25678e-13 2.35177e-16 2.68877e-19
2.63011401 2630.11401 3.09954e-09 4.36952e-10 6.16058e-11 3.95998e-11 9.94149e-13 2.49917e-14 3.56628e-16 1.40061e-19 6.30933e-23
2.6327454400000003 2632.74544 5.31985e-08 9.96539e-09 1.86696e-09 8.85092e-10 3.58358e-11 1.45263e-12 2.60744e-14 2.04222e-17 1.78577e-20
2.6353795 2635.3795 0.0025027 0.00137484 0.000755285 0.000658916 0.000213528 6.92241e-05 1.97491e-05 1.92547e-06 1.97989e-07
2.6380162 2638.0162 0.0175175 0.0116902 0.00780152 0.00605878 0.00276209 0.00125955 0.000448984 7.47212e-05 1.2832e-05
2.64065554 2640.65554 0.00740718 0.00453544 0.00277715 0.00278064 0.00112451 0.000454913 0.000179583 2.94785e-05 5.00189e-06
2.64329751 2643.29751 0.00260591 0.00143733 0.000792812 0.000661706 0.000214571 6.96077e-05 1.87182e-05 1.69722e-06 1.61158e-07
2.64594213 2645.94213 0.000114695 4.62915e-05 1.86846e-05 1.84111e-05 3.44097e-06 6.43503e-07 1.13457e-07 3.98564e-09 1.50704e-10
2.6485893999999996 2648.5894 0.014786 0.00970147 0.00636554 0.0047658 0.00209388 0.000920232 0.000307541 4.64267e-05 7.25509e-06
2.65123931 2651.23931 0.00361706 0.00206155 0.00117502 0.00106063 0.00036982 0.000128998 3.93816e-05 4.32007e-06 4.93128e-07
2.65389188 2653.89188 3.37262e-05 1.20439e-05 4.30125e-06 2.95252e-06 4.16404e-07 5.87689e-08 5.58325e-09 7.9346e-11 1.21365e-12
2.6565470999999996 2656.5471 0.000112259 4.52111e-05 1.82094e-05 1.42008e-05 2.55016e-06 4.58243e-07 6.29008e-08 1.6418e-09 4.57995e-11
2.65920497 2659.20497 3.92579e-05 1.42338e-05 5.16113e-06 3.84772e-06 5.6522e-07 8.30877e-08 8.61034e-09 1.37587e-10 2.35105e-12
2.66186551 2661.86551 3.63521e-08 6.55522e-09 1.1822e-09 4.88787e-10 1.80625e-11 6.68286e-13 1.04577e-14 6.77659e-18 5.02533e-21
2.6645287 2664.5287 4.66073e-10 5.43633e-11 6.34184e-12 4.02262e-12 7.10364e-14 1.25631e-15 1.56247e-17 4.08899e-21 1.23672e-24
2.66719457 2667.19457 1.04581e-20 1.05054e-22 1.05558e-24 4.83968e-26 6.17234e-30 7.89787e-34 4.0891e-39 1.36672e-47 0.0
2.6698630899999998 2669.86309 1.11675e-17 2.25301e-19 4.54647e-21 4.03112e-22 2.06152e-25 1.05719e-28 4.24595e-33 9.87895e-41 2.27828e-47
2.67253429 2672.53429 1.9142e-14 8.13199e-16 3.45533e-17 6.18342e-18 1.39288e-20 3.14463e-23 1.40354e-26 1.84042e-32 3.17399e-38
2.67520816 2675.20816 1.94508e-12 1.31171e-13 8.84735e-15 2.55288e-15 1.45251e-17 8.27996e-20 1.17352e-22 1.03483e-27 1.07399e-32
2.67788471 2677.88471 4.58989e-27 1.0666e-29 2.47949e-32 2.77764e-34 1.9122e-39 1.32215e-44 0.0 0.0 0.0
2.68056393 2680.56393 2.8304e-15 9.93215e-17 3.486e-18 5.16415e-19 7.93989e-22 1.22366e-24 2.4728e-28 8.61162e-35 3.81447e-41
2.68324584 2683.24584 3.19838e-22 2.26693e-24 1.60723e-26 5.70594e-28 3.67529e-32 2.3757e-36 5.00224e-42 0.0 0.0
2.68593043 2685.93043 7.7232e-15 2.99631e-16 1.16269e-17 1.6109e-18 2.95046e-21 5.41644e-24 1.24587e-27 5.90104e-34 3.5002e-40
2.6886177 2688.6177 1.56092e-10 1.63203e-11 1.7066e-12 6.64403e-13 8.89391e-15 1.19245e-16 5.60142e-19 3.83825e-23 3.08561e-27
2.69130766 2691.30766 7.19227e-09 1.10296e-09 1.69161e-10 7.4905e-11 2.07422e-12 5.75133e-14 6.97792e-16 2.61943e-19 1.14174e-22
2.6940003200000002 2694.00032 7.7713e-12 6.01937e-13 4.66312e-14 2.93781e-14 2.43405e-16 2.02022e-18 9.52851e-21 4.22074e-25 2.21872e-29
2.69669566 2696.69566 2.89984e-12 2.03526e-13 1.42869e-14 3.89806e-15 2.36708e-17 1.44009e-19 2.18024e-22 2.23273e-27 2.74367e-32
2.69939371 2699.39371 5.75265e-10 6.8527e-11 8.16417e-12 2.87726e-12 4.82573e-14 8.10584e-16 4.52203e-18 4.66079e-22 5.64151e-26
2.70209445 2702.09445 4.35791e-11 4.01064e-12 3.69158e-13 2.58309e-13 2.99009e-15 3.46687e-17 2.86568e-19 3.11441e-23 4.04416e-27
2.7047979 2704.7979 1.54388e-08 2.55552e-09 4.23052e-10 1.58444e-10 4.92347e-12 1.53186e-13 1.77888e-15 7.07394e-19 3.26513e-22
2.70750405 2707.50405 1.80183e-10 1.91114e-11 2.02736e-12 8.86103e-13 1.23989e-14 1.73764e-16 9.45042e-19 7.78778e-23 7.5297e-27
2.71021291 2710.21291 6.80249e-20 8.2404e-22 9.98496e-24 4.14669e-25 7.35946e-29 1.31028e-32 8.83544e-38 1.95865e-46 0.0
2.7129244800000003 2712.92448 3.06692e-07 6.84506e-08 1.52789e-08 8.58458e-09 4.92993e-10 2.83412e-11 8.62171e-13 1.61104e-15 3.33552e-18
2.71563876 2715.63876 2.64798e-05 9.23016e-06 3.2176e-06 1.98881e-06 2.63947e-07 3.50559e-08 2.92026e-09 3.48192e-11 4.54054e-13
2.71835575 2718.35575 5.24098e-10 6.18529e-11 7.30071e-12 2.49118e-12 4.08662e-14 6.71392e-16 3.41497e-18 3.05267e-22 3.08797e-26
2.72107547 2721.07547 9.5305e-11 9.48493e-12 9.44092e-13 3.64041e-13 4.4424e-15 5.42982e-17 2.29135e-19 1.29098e-23 8.51245e-28
2.7237979099999996 2723.79791 4.01253e-10 4.6107e-11 5.29875e-12 1.63023e-12 2.50541e-14 3.85632e-16 1.6829e-18 1.21666e-22 1.00833e-26
2.7265230700000003 2726.52307 7.40768e-05 2.86189e-05 1.10573e-05 9.12046e-06 1.52999e-06 2.56831e-07 3.45995e-08 8.31005e-10 2.13734e-11
2.72925095 2729.25095 0.00458373 0.00267512 0.00156128 0.00123371 0.000440292 0.000157192 4.63192e-05 5.2214e-06 6.3177e-07
2.73198157 2731.98157 0.00153777 0.000804602 0.000421007 0.000355962 0.000104927 3.09433e-05 8.07701e-06 6.79182e-07 6.22246e-08
2.73471492 2734.71492 8.70905e-05 3.41956e-05 1.34275e-05 1.29993e-05 2.30287e-06 4.08219e-07 6.48793e-08 1.92098e-09 6.10279e-11
2.737451 2737.451 2.63538e-05 9.18188e-06 3.19924e-06 2.25164e-06 3.0459e-07 4.12334e-08 3.89348e-09 5.29975e-11 7.79467e-13
2.74018982 2740.18982 3.77551e-21 3.42522e-23 3.10832e-25 1.0672e-26 1.07864e-30 1.09388e-34 3.39787e-40 0.0 0.0
2.74293138 2742.93138 3.68655e-05 1.32827e-05 4.78605e-06 3.93037e-06 5.79252e-07 8.54291e-08 9.82908e-09 1.78037e-10 3.50355e-12
2.7456756799999997 2745.67568 0.000152861 6.34936e-05 2.63746e-05 2.80518e-05 5.59367e-06 1.11607e-06 2.19683e-07 9.05625e-09 3.98088e-10
